repetition,apk,config,num_flows,time,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,nocallbacks,noexceptions,nothischainreduction,onesourceatatime,onecomponentatatime,pathspecificresults,enablereflection,singlejoinpointabstraction,complete,incomplete
1,com.yelp.android.apk,config_FlowDroid_80.xml,0,1790790.48,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,150,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0
1,com.yelp.android.apk,config_FlowDroid_81.xml,0,190023.9256,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,150,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.yelp.android.apk,config_FlowDroid_82.xml,0,6364002.172,NONE,5,FAST,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,150,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0
1,com.yelp.android.apk,config_FlowDroid_83.xml,2,2111533.359,FLOWSENSITIVE,7,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,150,CONTEXTINSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0
1,com.yelp.android.apk,config_FlowDroid_84.xml,0,687938.0533,PTSBASED,10,DEFAULT,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ALL,100,150,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0
1,com.yelp.android.apk,config_FlowDroid_85.xml,0,362130.0894,FLOWSENSITIVE,20,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,ALL,110,150,CONTEXTSENSITIVE,NONE,NONE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0
1,com.yelp.android.apk,config_FlowDroid_86.xml,0,7255918.815,NONE,1,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ARRAYONLY,120,150,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1
1,com.yelp.android.apk,config_FlowDroid_87.xml,0,7236107.637,FLOWSENSITIVE,2,FAST,REMOVECODE,AUTO,CONTEXTFLOWSENSITIVE,NONE,150,150,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,-1
1,com.yelp.android.apk,config_FlowDroid_88.xml,16,1011401.061,LAZY,1,DEFAULT,REMOVECODE,SPARK,CONTEXTFLOWSENSITIVE,ARRAYONLY,200,150,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.yelp.android.apk,config_FlowDroid_89.xml,0,7257803.718,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,-1
1,com.yelp.android.apk,config_FlowDroid_9.xml,0,7225701.68,LAZY,3,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,600,0,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,-1
1,com.yelp.android.apk,config_FlowDroid_90.xml,0,3360371.126,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0
1,com.yelp.android.apk,config_FlowDroid_91.xml,0,338557.8299,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.yelp.android.apk,config_FlowDroid_92.xml,0,2638559.374,NONE,5,FAST,PROPAGATECONSTS,RTA,FLOWINSENSITIVE,ALL,80,200,CONTEXTINSENSITIVE,NONE,EASY,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
1,com.yelp.android.apk,config_FlowDroid_93.xml,0,7271630.347,FLOWSENSITIVE,7,FAST,NONE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,-1
1,com.yelp.android.apk,config_FlowDroid_94.xml,0,685705.885,FLOWSENSITIVE,10,FAST,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,ALL,100,200,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,0
1,com.yelp.android.apk,config_FlowDroid_95.xml,2,4514716.675,NONE,20,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,110,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,0
1,com.yelp.android.apk,config_FlowDroid_96.xml,0,1041236.204,PTSBASED,1,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ALL,120,200,SOURCESONLY,NONE,DEFAULT,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0
1,com.yelp.android.apk,config_FlowDroid_97.xml,0,546467.1101,FLOWSENSITIVE,2,DEFAULT,REMOVECODE,VTA,FLOWINSENSITIVE,NONE,150,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,0
1,com.yelp.android.apk,config_FlowDroid_98.xml,0,374078.787,NONE,7,DEFAULT,NONE,GEOM,FLOWINSENSITIVE,ALL,200,200,SOURCESONLY,NONE,NONE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,0
1,com.yelp.android.apk,config_FlowDroid_99.xml,0,7229595.748,PTSBASED,20,FAST,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,ALL,600,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0,-1
1,gov.irs.apk,config_FlowDroid_0.xml,14,479148.9925,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_1.xml,0,217554.8514,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_10.xml,0,7210642.183,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,-1
1,gov.irs.apk,config_FlowDroid_100.xml,0,318083.6325,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,600,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_101.xml,0,103996.6982,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,600,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_102.xml,0,131762.7182,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_103.xml,0,7208448.022,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0,-1
1,gov.irs.apk,config_FlowDroid_104.xml,0,361127.2585,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_105.xml,48,2897186.362,FLOWSENSITIVE,20,DEFAULT,REMOVECODE,AUTO,CONTEXTFLOWSENSITIVE,ALL,110,600,CONTEXTINSENSITIVE,NONE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_106.xml,0,7211872.914,LAZY,1,DEFAULT,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,ALL,120,600,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0,-1
1,gov.irs.apk,config_FlowDroid_107.xml,2,493437.4883,NONE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,ARRAYONLY,150,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_108.xml,0,852357.4454,LAZY,5,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,200,600,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_109.xml,0,7211870.638,PTSBASED,1,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ARRAYONLY,600,600,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,-1
1,gov.irs.apk,config_FlowDroid_11.xml,13,580009.1562,FLOWSENSITIVE,5,DEFAULT,NONE,AUTO,CONTEXTFLOWSENSITIVE,NONE,50,1,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_110.xml,0,166098.9643,PTSBASED,7,DEFAULT,NONE,CHA,FLOWINSENSITIVE,ALL,90,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_111.xml,1,142278.7665,FLOWSENSITIVE,20,DEFAULT,NONE,VTA,CONTEXTFLOWSENSITIVE,NONE,80,80,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_112.xml,0,4988473.241,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,NONE,110,50,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_113.xml,0,99002.91736,FLOWSENSITIVE,1,DEFAULT,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,100,600,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_12.xml,0,235913.6696,PTSBASED,7,FAST,PROPAGATECONSTS,CHA,CONTEXTFLOWSENSITIVE,ALL,80,1,CONTEXTSENSITIVE,NONE,EASY,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_13.xml,0,76724.33803,LAZY,10,DEFAULT,PROPAGATECONSTS,VTA,FLOWINSENSITIVE,NONE,90,1,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_14.xml,0,7211632.279,NONE,20,FAST,REMOVECODE,RTA,FLOWINSENSITIVE,ARRAYONLY,100,1,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,-1
1,gov.irs.apk,config_FlowDroid_15.xml,0,7214986.098,FLOWSENSITIVE,1,DEFAULT,REMOVECODE,SPARK,CONTEXTFLOWSENSITIVE,ALL,110,1,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,-1
1,gov.irs.apk,config_FlowDroid_16.xml,0,7226510.047,PTSBASED,2,FAST,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,NONE,120,1,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,-1
1,gov.irs.apk,config_FlowDroid_17.xml,0,710412.6057,LAZY,3,FAST,REMOVECODE,AUTO,CONTEXTFLOWSENSITIVE,ALL,150,1,CONTEXTSENSITIVE,NONE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_18.xml,0,7224610.148,NONE,4,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,NONE,200,1,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,-1
1,gov.irs.apk,config_FlowDroid_19.xml,0,2818445.627,FLOWSENSITIVE,5,DEFAULT,NONE,VTA,CONTEXTFLOWSENSITIVE,ARRAYONLY,600,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_2.xml,0,232158.6046,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_20.xml,0,1044865.102,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_21.xml,0,7231003.957,NONE,10,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,50,50,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,-1
1,gov.irs.apk,config_FlowDroid_22.xml,1,886299.3169,FLOWSENSITIVE,20,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,80,50,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_23.xml,0,1832228.476,PTSBASED,1,FAST,NONE,AUTO,CONTEXTFLOWSENSITIVE,NONE,90,50,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_24.xml,0,307007.9046,LAZY,2,DEFAULT,PROPAGATECONSTS,VTA,FLOWINSENSITIVE,ARRAYONLY,100,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_25.xml,0,585703.8688,NONE,3,FAST,NONE,CHA,FLOWINSENSITIVE,NONE,110,50,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_26.xml,6,1174041.497,FLOWSENSITIVE,4,DEFAULT,NONE,SPARK,CONTEXTFLOWSENSITIVE,ARRAYONLY,120,50,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_27.xml,0,7249108.604,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,-1
1,gov.irs.apk,config_FlowDroid_28.xml,2,768844.5972,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_29.xml,2,1937168.039,FLOWSENSITIVE,10,FAST,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,600,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_3.xml,0,7212876.362,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,-1
1,gov.irs.apk,config_FlowDroid_30.xml,0,683945.4272,PTSBASED,20,FAST,NONE,SPARK,CONTEXTFLOWSENSITIVE,NONE,1,80,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_31.xml,0,166602.5473,LAZY,1,DEFAULT,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,ARRAYONLY,50,80,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_32.xml,0,58797.42029,NONE,2,DEFAULT,REMOVECODE,AUTO,FLOWINSENSITIVE,ALL,80,80,SOURCESONLY,NONE,DEFAULT,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_33.xml,0,498427.2691,FLOWSENSITIVE,3,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ARRAYONLY,90,80,SOURCESONLY,NONE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_34.xml,0,573375.9819,PTSBASED,4,FAST,NONE,CHA,FLOWINSENSITIVE,ALL,100,80,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_35.xml,0,102481.8624,LAZY,5,FAST,NONE,VTA,CONTEXTFLOWSENSITIVE,ARRAYONLY,110,80,CONTEXTINSENSITIVE,NONE,EASY,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_36.xml,0,122230.1661,NONE,7,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ALL,120,80,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_37.xml,0,7210400.748,FLOWSENSITIVE,10,DEFAULT,REMOVECODE,CHA,FLOWINSENSITIVE,NONE,150,80,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,-1
1,gov.irs.apk,config_FlowDroid_38.xml,0,403018.6112,LAZY,20,DEFAULT,PROPAGATECONSTS,VTA,CONTEXTFLOWSENSITIVE,ALL,200,80,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_39.xml,0,1085018.683,PTSBASED,1,DEFAULT,PROPAGATECONSTS,CHA,CONTEXTFLOWSENSITIVE,NONE,600,80,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_4.xml,0,7212595.437,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0,-1
1,gov.irs.apk,config_FlowDroid_40.xml,0,7209910.925,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,-1
1,gov.irs.apk,config_FlowDroid_41.xml,2,264040.3256,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_42.xml,0,199414.7035,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,90,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_43.xml,7,507991.5584,PTSBASED,7,DEFAULT,REMOVECODE,SPARK,CONTEXTFLOWSENSITIVE,NONE,90,90,SOURCESONLY,NONE,DEFAULTFALLBACK,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_44.xml,0,501862.0558,FLOWSENSITIVE,10,DEFAULT,NONE,GEOM,FLOWINSENSITIVE,NONE,100,90,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_45.xml,0,266188.041,PTSBASED,20,FAST,REMOVECODE,AUTO,CONTEXTFLOWSENSITIVE,ARRAYONLY,110,90,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_46.xml,0,400281.6255,NONE,1,FAST,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,NONE,120,90,SOURCESONLY,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_47.xml,0,1086924.136,NONE,2,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ARRAYONLY,150,90,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_48.xml,0,123980.4228,FLOWSENSITIVE,3,FAST,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,ALL,200,90,SOURCESONLY,NONE,DEFAULT,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_49.xml,0,232027.5152,NONE,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,600,90,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0
1,gov.irs.apk,config_FlowDroid_5.xml,0,1085452.632,PTSBASED,10,FAST,PROPAGATECONSTS,AUTO,FLOWINSENSITIVE,ARRAYONLY,110,0,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0
1,gov.irs.apk,config_FlowDroid_50.xml,0,481809.5623,PTSBASED,5,DEFAULT,NONE,AUTO,CONTEXTFLOWSENSITIVE,NONE,1,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0
