apk,config,config_number,num_flows,time,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,nocallbacks,noexceptions,nothischainreduction,onesourceatatime,onecomponentatatime,pathspecificresults,enablereflection,singlejoinpointabstraction
net.osmand.plus_355.apk,config_FlowDroid_63.xml,63,0,999373.4007,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
jackpal.androidterm_72.apk,config_FlowDroid_63.xml,63,0,120781.9491,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
com.materialos.cm.theme_5.apk,config_FlowDroid_63.xml,63,0,37315.17687,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
pt.isec.tp.am_4.apk,config_FlowDroid_63.xml,63,0,56340.82839,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
ru.henridellal.dialer_10.apk,config_FlowDroid_63.xml,63,1,164108.6499,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
net.khertan.forrunners_101030.apk,config_FlowDroid_63.xml,63,0,68380.9576,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
com.nutomic.ensichat_17.apk,config_FlowDroid_63.xml,63,0,281652.1508,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
protect.budgetwatch_29.apk,config_FlowDroid_63.xml,63,6,581358.0839,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
com.gitlab.ardash.appleflinger.android_1005006.apk,config_FlowDroid_63.xml,63,0,77171.37146,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_63.xml,63,40,309941.7813,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_FlowDroid_63.xml,63,67,510686.4612,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
nya.miku.wishmaster_54.apk,config_FlowDroid_63.xml,63,0,7210296.493,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
org.jfedor.frozenbubble_54.apk,config_FlowDroid_63.xml,63,0,7208491.985,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_63.xml,63,0,7215899.214,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
eu.kanade.tachiyomi_41.apk,config_FlowDroid_63.xml,63,0,7213799.103,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
org.ninthfloor.copperpdf_4.apk,config_FlowDroid_64.xml,64,0,59618.70832,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_FlowDroid_64.xml,64,0,65185.9876,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
org.jsl.wfwt_14.apk,config_FlowDroid_64.xml,64,0,79884.69601,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
net.tedstein.AndroSS_17.apk,config_FlowDroid_64.xml,64,0,67118.32521,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_64.xml,64,0,74303.62261,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
jackpal.androidterm_72.apk,config_FlowDroid_64.xml,64,0,73376.52186,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
com.notriddle.budget_44.apk,config_FlowDroid_64.xml,64,0,72901.33234,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ru.henridellal.dialer_10.apk,config_FlowDroid_64.xml,64,0,70092.23352,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
anupam.acrylic_17.apk,config_FlowDroid_64.xml,64,0,63637.47606,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
org.dyndns.sven_ola.debian_kit_6.apk,config_FlowDroid_64.xml,64,0,65265.69135,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
net.zygotelabs.locker_11.apk,config_FlowDroid_64.xml,64,0,74024.48884,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
org.tuxpaint_923.apk,config_FlowDroid_64.xml,64,0,119681.8403,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_64.xml,64,5,108187.0525,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
com.materialos.cm.theme_5.apk,config_FlowDroid_64.xml,64,0,60924.59186,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
trikita.talalarmo_19.apk,config_FlowDroid_64.xml,64,0,96163.93251,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eu.polarclock_10.apk,config_FlowDroid_64.xml,64,0,59682.04747,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
com.gitlab.ardash.appleflinger.android_1005006.apk,config_FlowDroid_64.xml,64,0,100015.1569,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
org.jfedor.frozenbubble_54.apk,config_FlowDroid_64.xml,64,0,144264.5744,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
io.github.lonamiwebs.klooni_820.apk,config_FlowDroid_64.xml,64,0,113005.9778,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
com.miqote.shanawp_10.apk,config_FlowDroid_64.xml,64,0,60031.66309,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
pt.isec.tp.am_4.apk,config_FlowDroid_64.xml,64,0,69487.43028,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
org.dnaq.dialer2_17.apk,config_FlowDroid_64.xml,64,3,69666.09075,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_64.xml,64,0,54214.64687,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eu.kanade.tachiyomi_41.apk,config_FlowDroid_64.xml,64,3,351129.3037,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
net.khertan.forrunners_101030.apk,config_FlowDroid_64.xml,64,0,87488.56044,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
io.github.alketii.mightyknight_1.apk,config_FlowDroid_64.xml,64,0,127655.5346,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_64.xml,64,0,143781.9236,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
com.nutomic.ensichat_17.apk,config_FlowDroid_64.xml,64,0,201857.6461,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
protect.budgetwatch_29.apk,config_FlowDroid_64.xml,64,0,135543.2723,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
nya.miku.wishmaster_54.apk,config_FlowDroid_64.xml,64,0,302346.0244,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
net.osmand.plus_355.apk,config_FlowDroid_64.xml,64,0,679309.0276,NONE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
org.jsl.wfwt_14.apk,config_FlowDroid_65.xml,65,0,82821.22466,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
org.ninthfloor.copperpdf_4.apk,config_FlowDroid_65.xml,65,0,66423.07608,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_FlowDroid_65.xml,65,0,84820.77218,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
trikita.talalarmo_19.apk,config_FlowDroid_65.xml,65,3,95627.15278,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_65.xml,65,0,76459.85376,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
jackpal.androidterm_72.apk,config_FlowDroid_65.xml,65,0,81805.8811,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
com.notriddle.budget_44.apk,config_FlowDroid_65.xml,65,0,72689.76499,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
eu.polarclock_10.apk,config_FlowDroid_65.xml,65,0,49643.74409,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ru.henridellal.dialer_10.apk,config_FlowDroid_65.xml,65,0,80238.5682,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
net.tedstein.AndroSS_17.apk,config_FlowDroid_65.xml,65,0,66989.86807,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_65.xml,65,9,105836.8019,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
org.dyndns.sven_ola.debian_kit_6.apk,config_FlowDroid_65.xml,65,0,60086.06957,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
anupam.acrylic_17.apk,config_FlowDroid_65.xml,65,0,73174.85308,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
org.tuxpaint_923.apk,config_FlowDroid_65.xml,65,0,126492.4842,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
org.dnaq.dialer2_17.apk,config_FlowDroid_65.xml,65,12,80940.35028,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
net.zygotelabs.locker_11.apk,config_FlowDroid_65.xml,65,0,85911.20121,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
com.miqote.shanawp_10.apk,config_FlowDroid_65.xml,65,0,75195.65044,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
com.materialos.cm.theme_5.apk,config_FlowDroid_65.xml,65,0,50936.11307,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
net.khertan.forrunners_101030.apk,config_FlowDroid_65.xml,65,0,110044.3389,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
pt.isec.tp.am_4.apk,config_FlowDroid_65.xml,65,0,70401.55079,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
com.nutomic.ensichat_17.apk,config_FlowDroid_65.xml,65,0,219872.9731,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
io.github.lonamiwebs.klooni_820.apk,config_FlowDroid_65.xml,65,0,110013.4873,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_65.xml,65,0,55623.27545,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
io.github.alketii.mightyknight_1.apk,config_FlowDroid_65.xml,65,0,114804.2405,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
org.jfedor.frozenbubble_54.apk,config_FlowDroid_65.xml,65,2,144843.7956,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
eu.kanade.tachiyomi_41.apk,config_FlowDroid_65.xml,65,9,432989.3164,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
protect.budgetwatch_29.apk,config_FlowDroid_65.xml,65,0,124900.5917,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
com.gitlab.ardash.appleflinger.android_1005006.apk,config_FlowDroid_65.xml,65,0,110084.6307,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
net.osmand.plus_355.apk,config_FlowDroid_65.xml,65,0,602646.9396,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_65.xml,65,0,137440.7515,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nya.miku.wishmaster_54.apk,config_FlowDroid_65.xml,65,0,7216993.999,NONE,4,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ALL,110,110,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
jackpal.androidterm_72.apk,config_FlowDroid_66.xml,66,0,54829.496,PTSBASED,5,DEFAULT,REMOVECODE,CHA,FLOWINSENSITIVE,ARRAYONLY,120,110,SOURCESONLY,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
org.tuxpaint_923.apk,config_FlowDroid_66.xml,66,0,52509.64478,PTSBASED,5,DEFAULT,REMOVECODE,CHA,FLOWINSENSITIVE,ARRAYONLY,120,110,SOURCESONLY,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
org.ninthfloor.copperpdf_4.apk,config_FlowDroid_66.xml,66,0,28332.33272,PTSBASED,5,DEFAULT,REMOVECODE,CHA,FLOWINSENSITIVE,ARRAYONLY,120,110,SOURCESONLY,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
