apk,config,num_flows,total_apk_flows,time,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,nocallbacks,noexceptions,nothischainreduction,onesourceatatime,onecomponentatatime,pathspecificresults,enablereflection,singlejoinpointabstraction
./FlowDroid/2-way/net.khertan.forrunners_101030.apk,89,0,0,68769.29499,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/io.github.alketii.mightyknight_1.apk,89,0,0,75893.47189,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/pt.isec.tp.am_4.apk,89,0,0,60244.68712,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.miqote.shanawp_10.apk,89,0,0,47380.07417,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.dyndns.sven_ola.debian_kit_6.apk,89,0,0,51399.37798,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/daniel_32.flexiblewallpaper_2.apk,89,0,0,40098.66558,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.dnaq.dialer2_17.apk,89,0,594,50726.65399,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.jfedor.frozenbubble_54.apk,89,0,26,97619.73839,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/ru.henridellal.dialer_10.apk,89,1,13,252362.6771,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.gitlab.ardash.appleflinger.android_1005006.apk,89,0,0,167169.3135,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.zamedev.gloomydungeons2.opensource_1602221800.apk,89,0,76,205251.3695,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.materialos.cm.theme_5.apk,89,0,0,41602.84132,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/io.github.lonamiwebs.klooni_820.apk,89,0,0,176323.7763,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.nutomic.ensichat_17.apk,89,0,0,476166.0661,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/nya.miku.wishmaster_54.apk,89,0,494,1010037.956,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/eu.kanade.tachiyomi_41.apk,89,0,733,2402053.201,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.tuxpaint_923.apk,89,0,0,78627.52979,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.notriddle.budget_44.apk,89,2,19,3724771.016,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/protect.budgetwatch_29.apk,89,0,292,7214434.702,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/net.osmand.plus_355.apk,89,0,33,7314087.659,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.angrydoughnuts.android.alarmclock_15.apk,89,0,741,7209236.085,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.jsl.wfwt_14.apk,90,1,65,59390.26524,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/org.ninthfloor.copperpdf_4.apk,90,0,0,38038.10368,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/uk.co.yahoo.p1rpp.calendartrigger_7.apk,90,0,829,52681.49485,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/net.tedstein.AndroSS_17.apk,90,0,0,43980.0166,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/com.github.yeriomin.workoutlog_2.apk,90,0,5,44617.0301,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/org.tuxpaint_923.apk,90,0,0,70207.63044,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/com.notriddle.budget_44.apk,90,0,19,42542.72494,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/jackpal.androidterm_72.apk,90,0,0,57310.29592,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/com.angrydoughnuts.android.alarmclock_15.apk,90,0,741,55333.18729,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/ru.henridellal.dialer_10.apk,90,0,13,41199.4999,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/eu.polarclock_10.apk,90,0,0,29790.30577,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/com.miqote.shanawp_10.apk,90,0,0,35263.64272,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/anupam.acrylic_17.apk,90,0,0,37832.51122,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/trikita.talalarmo_19.apk,90,0,22,82583.66152,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/org.dyndns.sven_ola.debian_kit_6.apk,90,0,0,36247.62156,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/org.dnaq.dialer2_17.apk,90,0,594,39165.00513,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/net.zygotelabs.locker_11.apk,90,0,0,45455.98589,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/net.khertan.forrunners_101030.apk,90,0,0,55285.7382,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/com.materialos.cm.theme_5.apk,90,0,0,30241.05895,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/io.github.alketii.mightyknight_1.apk,90,0,0,62808.17556,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/pt.isec.tp.am_4.apk,90,0,0,45856.65447,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/daniel_32.flexiblewallpaper_2.apk,90,0,0,32980.97513,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/com.gitlab.ardash.appleflinger.android_1005006.apk,90,0,0,128953.5252,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/io.github.lonamiwebs.klooni_820.apk,90,0,0,139541.7172,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/nya.miku.wishmaster_54.apk,90,0,494,1138097.39,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/com.nutomic.ensichat_17.apk,90,0,0,451852.7125,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/protect.budgetwatch_29.apk,90,0,292,210907.2676,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/org.zamedev.gloomydungeons2.opensource_1602221800.apk,90,0,76,181166.4058,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/org.jfedor.frozenbubble_54.apk,90,0,26,73965.56659,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/net.osmand.plus_355.apk,90,0,33,3573347.765,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/eu.kanade.tachiyomi_41.apk,90,0,733,3287008.318,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
./FlowDroid/2-way/trikita.talalarmo_19.apk,91,0,22,69037.33761,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/net.tedstein.AndroSS_17.apk,91,0,0,45210.96393,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/jackpal.androidterm_72.apk,91,0,0,56849.24545,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/uk.co.yahoo.p1rpp.calendartrigger_7.apk,91,0,829,37443.37022,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/org.ninthfloor.copperpdf_4.apk,91,0,0,33391.48314,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/com.github.yeriomin.workoutlog_2.apk,91,0,5,49249.26773,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/anupam.acrylic_17.apk,91,0,0,42154.7676,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/org.tuxpaint_923.apk,91,0,0,77324.51958,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/org.dyndns.sven_ola.debian_kit_6.apk,91,0,0,37953.41541,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/org.jsl.wfwt_14.apk,91,0,65,63482.74493,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/com.notriddle.budget_44.apk,91,0,19,69618.14148,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/daniel_32.flexiblewallpaper_2.apk,91,0,0,33061.05807,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/ru.henridellal.dialer_10.apk,91,0,13,86140.38201,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/com.materialos.cm.theme_5.apk,91,0,0,35102.75708,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/io.github.alketii.mightyknight_1.apk,91,0,0,75760.01394,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/com.nutomic.ensichat_17.apk,91,0,0,241837.7343,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/io.github.lonamiwebs.klooni_820.apk,91,0,0,176186.3047,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/net.zygotelabs.locker_11.apk,91,0,0,49833.97568,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/net.khertan.forrunners_101030.apk,91,0,0,62660.31569,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/com.miqote.shanawp_10.apk,91,0,0,37797.18197,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/com.gitlab.ardash.appleflinger.android_1005006.apk,91,0,0,148669.866,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/pt.isec.tp.am_4.apk,91,0,0,48199.49897,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/protect.budgetwatch_29.apk,91,0,292,295200.1384,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/net.osmand.plus_355.apk,91,0,33,550566.8747,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/org.dnaq.dialer2_17.apk,91,4,594,101740.8407,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/eu.kanade.tachiyomi_41.apk,91,0,733,494960.234,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/org.zamedev.gloomydungeons2.opensource_1602221800.apk,91,0,76,137250.8626,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
